1183	-8.882134	ile
1184	-8.883533	▁الج
1185	-8.884219	▁раз
1186	-8.884486	مل
1187	-8.885477	▁miss
1188	-8.886666	▁them
1189	-8.886698	▁then
1190	-8.887758	ste
1191	-8.888168	到
1192	-8.888494	7
1193	-8.890964	ами
1194	-8.891292	ク
1195	-8.891524	▁because
1196	-8.892898	elle
1197	-8.892990	▁chi
1198	-8.893425	▁st
1199	-8.893768	▁emoji
1200	-8.893787	ris
1201	-8.893985	io
1202	-8.894367	च
1203	-8.895301	يق
1204	-8.896014	山
1205	-8.896144	mas
1206	-8.896832	ख
1207	-8.896877	ot
1208	-8.898417	ко
1209	-8.898967	▁watu
1210	-8.899124	ance
1211	-8.899440	▁gonna
1212	-8.900207	▁why
1213	-8.901347	9
1214	-8.901656	公
1215	-8.901740	ente
1216	-8.902824	sho
1217	-8.902992	▁기
1218	-8.903354	θ
1219	-8.904121	용
1220	-8.904642	è
1221	-8.904659	▁being
1222	-8.904950	▁6
1223	-8.905260	сти
1224	-8.907127	lik
1225	-8.907990	▁कि
1226	-8.908020	▁ف
1227	-8.908137	lin
1228	-8.908169	▁qu
1229	-8.909088	ise
1230	-8.912450	га
